CELL_PARAMETERS angstrom
20.5103055801585690  0.0000000000000000  0.0947411230257034
0.0000000000000000  20.8609171474630628  0.0000000000000000
-3.6106018498087891  0.0000000000000000  20.8585173496099259

ATOMIC_POSITIONS angstrom
Zr    -175314.7457339816610329  -1131639.7099689168389887  566980.8776162109570578
O    -175315.4512961482396349  -1131638.9273967817425728  566981.2639773725531995
O    -175315.5924928212480154  -1131638.6804464336019009  566980.8477950601372868
O    -175314.5748020311293658  -1131638.8945616604760289  566980.1214917375473306
O    -175315.2703729474742431  -1131638.9396215667948127  566981.3964087511412799
O    -175314.9866676476958673  -1131640.0831872641574591  566980.8621129990788177
O    -175315.7371222645742819  -1131638.5405710546765476  566979.8422694661421701
O    -175314.4614955928700510  -1131639.0048869124148041  566980.7604964808560908
O    -175315.4046109865303151  -1131638.3266163605730981  566980.6185239538317546
Zr    303668.3415883048437536  -132378.5573713708436117  724812.0578386033885181
Zr    303668.2117826323374175  -132378.6220232308260165  724812.7186271004611626
Zr    303667.7364141792058945  -132379.2244141067203600  724810.9856092588743195
Zr    303668.6130380496615544  -132378.7172935217386112  724811.7763655168237165
O    303668.4130258682998829  -132378.3844287344545592  724811.8684623499866575
O    303669.3799159455811605  -132378.9658037924964447  724812.1952487683156505
O    303667.2748647041153163  -132379.4766495030489750  724813.0795589964836836
O    303669.8932966377469711  -132379.4988911875989288  724812.0067533697001636
O    303668.9703634469187818  -132381.2341376469412353  724813.0684034217847511
O    303668.2833035889198072  -132378.2888683121418580  724811.8174074247945100
O    303668.3962298913975246  -132379.8955323136469815  724811.6232326555764303
O    303667.7897451404714957  -132378.5031235894712154  724812.2500132622662932
Zr    443103.3631670795148239  -86744.7465355767053552  690913.9234607340767980
Zr    443102.7815668895491399  -86745.0061266277189134  690912.5632114312611520
Zr    443102.5586755183176138  -86743.7855625784723088  690912.5312244285596535
Zr    443103.5018524717888795  -86744.3798562080191914  690914.5901693832129240
O    443102.4280062284087762  -86745.7048330653051380  690915.9141592681407928
O    443100.6302284811390564  -86741.5242013333045179  690915.7681955710286275
O    443102.0996592380106449  -86745.1315216426592087  690912.6316315014846623
O    443101.9638464657473378  -86744.2139932899444830  690911.2112709758803248
O    443101.7218112811679021  -86745.4447665021580178  690913.5643173872958869
O    443101.1830658680410124  -86744.8765785299037816  690912.2810748734045774
O    443101.7777693541138433  -86744.9210690605686978  690911.6588266221806407
O    443103.3996408345410600  -86742.8488511659379583  690912.5315362035762519
Zr    63947.0236972819911898  -740481.9862949383677915  -1075240.0988333739805967
Zr    63945.8124560062060482  -740481.3391118167201057  -1075239.7165064618457109
Zr    63947.3767293805576628  -740483.4024246492190287  -1075241.0346250564325601
Zr    63945.2289704147988232  -740482.8893833440961316  -1075239.8784726427402347
O    63948.0355219393240986  -740482.6066600842168555  -1075240.5304936340544373
O    63945.1750543466550880  -740481.9082044054521248  -1075239.0414963858202100
O    63945.1647634208202362  -740482.3644948605215177  -1075240.4262014455161989
O    63945.3487058546525077  -740481.7934285370865837  -1075240.1465132653247565
O    63945.9814834219359909  -740482.3987554418854415  -1075240.7189601194113493
O    63947.0307679424076923  -740482.1604406789410859  -1075240.6747876764275134
O    63945.3363929764891509  -740481.6892677246360108  -1075240.9002913818694651
O    63946.8811759762320435  -740481.0564277130179107  -1075240.0688190709333867
Zr    379221.3197580834967084  448831.2170282076112926  -741218.6323929708451033
Zr    379220.9147411937592551  448829.2648114564362913  -741217.0384646079037338
Zr    379221.4418309221509844  448830.4801290980540216  -741217.0902833552099764
Zr    379220.5869462218252011  448828.2620349022326991  -741217.6522296048933640
O    379219.4917191470740363  448827.9149815177661367  -741216.4492647226434201
O    379219.8306545451050624  448830.2687307394808158  -741216.0209694924997166
O    379220.9772918228409253  448829.6220853321719915  -741215.7747639693552628
O    379221.8560705683194101  448830.0149160311557353  -741218.1516147701768205
O    379219.4716609961469658  448829.8465483319596387  -741216.9520800624741241
O    379220.7530513086239807  448829.9234354286454618  -741218.0835922440746799
O    379221.8579746143659577  448828.5251624354859814  -741218.4684588600648567
O    379221.6634799544117413  448830.9417093988740817  -741219.2702760339016095
Zr    -590391.8031982287066057  -470185.4079405690426938  -153107.0960082890233025
Zr    -590391.2184126605279744  -470184.3492793574696407  -153106.8109995006816462
Zr    -590391.9274108352838084  -470184.4460881034610793  -153107.1213697741623037
Zr    -590391.6208673586370423  -470185.2319590068655089  -153106.1286947522894479
O    -590391.3621903231833130  -470184.4957730247406289  -153106.3379212251747958
O    -590389.2894277404993773  -470186.5588031227816828  -153107.3825681291345973
O    -590392.3207094587851316  -470184.5602769353426993  -153106.3335542186105158
O    -590391.0318766069831327  -470185.5345680319005623  -153106.4261470354394987
O    -590391.7950738277286291  -470185.4136207963456400  -153106.2755940679635387
O    -590391.1588426128728315  -470183.7832378770690411  -153107.2314661124837585
O    -590394.6805543854134157  -470183.6638158851419576  -153105.8186734538176097
O    -590393.1137435637647286  -470185.0890651083318517  -153105.3860979296732694
Zr    435899.4975002463324927  24477.6119621014695440  254080.9811773673573043
Zr    435900.1213202158687636  24478.9071559897856787  254081.3246723502234090
Zr    435900.5419290048885159  24477.4544500309057184  254081.6571210058755241
Zr    435899.4865381339332089  24477.3688283520677942  254081.9084962139313575
O    435900.2931703069480136  24476.8345986886524770  254080.9370280848233961
O    435900.9254534611827694  24476.9630162866124010  254080.3341874285542872
O    435898.9896896493737586  24477.4465887103651767  254082.5557612127449829
O    435900.9860192845808342  24479.5758102378349577  254081.9166520290600602
O    435900.9464356974931434  24480.0823860118725861  254081.2704069825413171
O    435900.1349642598070204  24478.4837753997053369  254081.3600578366604168
O    435900.1723275335389189  24478.0770313380126026  254081.5953122646315023
O    435899.0395748328883201  24478.3743516806534899  254082.0875883010448888
Zr    612390.2900871427264065  -506040.8988738535554148  -73933.5622305006691022
Zr    612389.4733776495559141  -506041.1865345502155833  -73932.4349092185002519
Zr    612390.4219216904602945  -506041.8451496106572449  -73931.6677188343455782
Zr    612390.3708169691963121  -506042.1753903051139787  -73931.7700725760369096
O    612390.6592335051391274  -506041.7081719747511670  -73931.0877903070504544
O    612391.2151109634432942  -506043.3647808075766079  -73932.9581352703680750
O    612389.7320693107321858  -506041.3218220911221579  -73931.9574511300015729
O    612390.0463893768610433  -506041.8901467971736565  -73932.0615802075481042
O    612389.5438190011773258  -506043.6189324649167247  -73932.3314530346688116
O    612389.7506508711958304  -506040.1890465486212634  -73933.5947716903901892
O    612388.8989690190646797  -506039.8213006104924716  -73932.3069834573398111
O    612388.9122434832388535  -506041.6665444754762575  -73932.1668734112317907
Zr    -271709.6966322915977798  -302820.9665639321319759  -716549.4021871726727113
Zr    -271710.2472730059525929  -302822.7908393948455341  -716549.5179535608040169
Zr    -271708.8194131681811996  -302822.6429633572115563  -716549.3247938327258453
Zr    -271710.1230765660293400  -302823.5906505003804341  -716549.5029381130589172
O    -271710.3799402484437451  -302822.5893608320620842  -716549.7514231165405363
O    -271709.8379464977188036  -302822.3264545412966982  -716548.8006778256967664
O    -271710.3881778405047953  -302822.5441502442699857  -716549.3881579231237993
O    -271710.1196533096372150  -302821.9610620072926395  -716551.0994146292796358
O    -271711.1668813157011755  -302821.8473981440765783  -716548.7494778706459329
O    -271709.8883306595962495  -302821.4916127156466246  -716550.1253225498367101
O    -271710.3937574502197094  -302820.9901903182035312  -716549.1086139330873266
O    -271710.6053547504707240  -302821.3515587962465361  -716549.0695033570518717
Zr    -126409.6551069516572170  -996068.0187572120921686  -143224.8926270795345772
Zr    -126409.2551098659751005  -996068.3155462410068139  -143224.4388723332958762
Zr    -126409.1413552757294383  -996068.6879734797403216  -143225.0994731658429373
Zr    -126409.8410984383517643  -996069.0122724837856367  -143224.5783022661344148
O    -126408.8825337413290981  -996069.1823881118325517  -143225.5809974666044582
O    -126409.2492938114737626  -996068.2368689166614786  -143225.8443202201451641
O    -126410.3358651978051057  -996069.4276322218356654  -143224.6852017813362181
O    -126407.5804934073385084  -996069.0431039631366730  -143225.3303613126336131
O    -126410.4648241006798344  -996068.4736574356211349  -143226.5096940295479726
O    -126407.6666438532702159  -996069.1068856072379276  -143225.5902319046144839
O    -126407.5136821050691651  -996069.7998359265038744  -143225.0195773430459667
O    -126410.0257524421176640  -996068.7093263802817091  -143223.8737474783847574
Zr    97478.5357862793171080  321501.9412378903361969  -379565.2424397888244130
Zr    97478.6314226777467411  321500.5668440611334518  -379565.2613928042701446
Zr    97478.2071699188818457  321500.5750359829980880  -379565.2935773145873100
Zr    97481.1418128839868587  321499.9372621680377051  -379563.8034450338454917
O    97479.7888754661689745  321501.5638524829410017  -379563.8716339002130553
O    97476.9466522592701949  321502.2149753174162470  -379565.0207477038493380
O    97480.0312899882701458  321501.9483946223044768  -379565.5819979435182177
O    97479.4562652540917043  321502.0768743313965388  -379564.9503464018926024
O    97477.2127095547184581  321501.1779005243442953  -379564.0966832528938539
O    97478.6037349605467170  321502.4039210047922097  -379564.5450584532227367
O    97477.9293575142946793  321502.3563672280288301  -379564.9961077959742397
O    97478.2726858940295642  321500.4899988479446620  -379563.7090866465587169
Zr    -77408.9713021786301397  787234.0089142664801329  -44409.5585838707556832
Zr    -77407.9752656030614162  787235.3550235588336363  -44408.8286506460426608
Zr    -77407.8060707246040693  787233.1263506712857634  -44409.0093063991007512
Zr    -77408.5235338549682638  787233.4313142212340608  -44409.9989647346810671
O    -77407.0173372911231127  787233.7935084669152275  -44409.8755506022353075
O    -77407.9364772487751907  787235.7020137907238677  -44408.3365549225854920
O    -77409.6216929101065034  787235.2390948025276884  -44408.6219366618825006
O    -77407.4194756022916408  787233.6929679522290826  -44407.5223761323431972
O    -77408.7832108017319115  787233.3173739624908194  -44408.1073519857673091
O    -77406.9001814506191295  787236.5188205781159922  -44407.6353247419465333
O    -77407.3124505998712266  787232.8113710391335189  -44410.7951010673714336
O    -77407.4622106265887851  787235.0127489800797775  -44408.3498154252592940
Zr    694393.7207575455540791  -438058.6215058093657717  -254407.8420981274684891
Zr    694394.0313040824839845  -438059.2988619874231517  -254407.7097180169657804
Zr    694393.9948779836995527  -438058.9548103539273143  -254407.3971111190912779
Zr    694395.3580802761716768  -438059.6043072295724414  -254407.1634929227293469
O    694394.8360981806181371  -438059.5393461958155967  -254408.8631272530474234
O    694394.8096405263058841  -438059.9362297983025201  -254407.2346264706866350
O    694393.9750827067764476  -438059.0196056886343285  -254407.4370021043287124
O    694394.0840366377960891  -438059.0051439958042465  -254405.8981552092882339
O    694394.1684446155559272  -438060.1143879425944760  -254408.5568112795008346
O    694392.0153802181594074  -438059.9937562313280068  -254408.0134296222822741
O    694392.8045186784584075  -438057.4078747062594630  -254406.8586687744245864
O    694392.1475718852598220  -438057.9750917489873245  -254406.3413560180342756
Zr    -499863.3739363470231183  431487.8029398242360912  -81982.0374257081275573
Zr    -499863.9573920083930716  431487.3618384440778755  -81981.6534361248195637
Zr    -499862.7246687679435126  431487.4103689384646714  -81982.4463251382549061
Zr    -499862.5575759134371765  431486.0028377716662362  -81980.8304189943155507
O    -499862.2438728113193065  431486.8140014666132629  -81982.3921897405962227
O    -499863.5317296886933036  431487.0207437935168855  -81982.6840803940431215
O    -499863.9639510491979308  431486.7564024758758023  -81981.0711688739102101
O    -499864.1308759083622135  431487.1949748436454684  -81981.7057369675021619
O    -499862.4518773124436848  431486.9192861916380934  -81983.1706698933849111
O    -499864.3058103256626055  431488.4426620839512907  -81982.7836913086066488
O    -499865.0698076944681816  431488.4115966215613298  -81982.8886714452091837
O    -499864.0914782048785128  431487.8798395355697721  -81981.7182614497287432
Zr    -312634.1114938677055761  -214049.4402044591552112  21657.9909156009853177
Zr    -312636.0339933653594926  -214051.1412243265949655  21659.1136603164632106
Zr    -312635.1062741852365434  -214049.9520504198444542  21660.4803061178317876
Zr    -312635.8339614315191284  -214051.2425026570272166  21660.7732303496777604
O    -312633.8158483548322693  -214050.3812895895680413  21659.2095908775918360
O    -312635.4300808816915378  -214050.5643885897297878  21657.6138386559905484
O    -312635.1577355382032692  -214049.3292285389034078  21660.1699738532042829
O    -312633.3933654227876104  -214049.7702267497952562  21657.9671041025067098
O    -312634.7212765063741244  -214051.6766394994047005  21659.4961386241775472
O    -312634.9669752996996976  -214049.7244942074466962  21657.3114808640493720
O    -312633.6700862908619456  -214050.4177032668376341  21657.5236788399524812
O    -312635.4811104695545509  -214050.1325088381709065  21658.6608863053952518
Zr    -94800.2429863996658241  823233.3008154289564118  -113246.5312943384342361
Zr    -94799.3416912549000699  823232.2751835673116148  -113244.9952949539438123
Zr    -94798.6906238097290043  823232.3953835554420948  -113245.4206913567322772
Zr    -94800.8659580004896270  823231.5017419849755242  -113245.2646354689641157
O    -94799.3287607569945976  823230.2169910555239767  -113246.1645570199179929
O    -94800.1248820500768488  823232.9223675121320412  -113244.8941420116170775
O    -94800.7316141419141786  823230.9206509247887880  -113245.5278521131695015
O    -94799.8151503161061555  823232.4200715823099017  -113245.2205920259875711
O    -94798.5012450016947696  823231.6003603658173233  -113246.5081667678023223
O    -94799.8285440892941551  823232.0454023487400264  -113245.8839515142026357
O    -94799.5567237166978884  823231.3261827778769657  -113246.6123402668745257
O    -94800.1337074085022323  823232.5680594258010387  -113246.7870456082455348
Zr    329149.5479361059260555  142755.2145217639044859  870758.7111554925795645
Zr    329150.6320402360870503  142754.5924209740769584  870759.0634469928918406
Zr    329150.3890083326259628  142754.4340996090322733  870758.0318588727386668
Zr    329149.6924789695185609  142754.2003625359211583  870758.1681067302124575
O    329148.6843882760731503  142753.3320302696374711  870759.8680488702375442
O    329149.5084406359237619  142756.2300327428674791  870760.5293809089343995
O    329150.3456343756988645  142754.8808937853318639  870758.0402690763585269
O    329149.7679288903600536  142754.8056985272560269  870758.1814189795404673
O    329150.3878825583960861  142755.0076461996941362  870757.4616198698058724
O    329150.9548759423196316  142755.2313242137024645  870758.3093888630392030
O    329150.7261752917547710  142755.2722937354701571  870758.5638126243138686
O    329151.2152199589181691  142756.2269844000984449  870759.7767796367406845
Zr    -425166.3969766585505567  120341.5787736038182629  -1118744.8758808397687972
Zr    -425166.2516944768140092  120341.8093789864651626  -1118745.5987951220013201
Zr    -425165.6190099804662168  120342.1582456042087870  -1118745.1698603073600680
Zr    -425166.1259921638411470  120343.4824984903825680  -1118744.0804857425391674
O    -425164.6071128263138235  120342.6516942835442023  -1118747.0323901888914406
O    -425163.9143849432584830  120340.6943994835601188  -1118746.0801513241603971
O    -425164.6078603651258163  120341.3845290377648780  -1118742.7571499333716929
O    -425167.7313301693648100  120343.3515804952912731  -1118745.9440729091875255
O    -425166.2816959205083549  120343.4174020839709556  -1118745.3385565995704383
O    -425166.1706552281393670  120340.6738815040735062  -1118746.3369784494861960
O    -425169.2912043357500806  120344.7584440024947980  -1118742.9279483156278729
O    -425166.5450990329263732  120342.8294266911543673  -1118744.1316606728360057
Zr    -369449.0814572339877486  207872.7708330931200180  986956.2858952695969492
Zr    -369449.7299516688799486  207871.9267253802972846  986955.2407704875804484
Zr    -369448.7115543501568027  207871.3290036292455625  986955.3552427111426368
Zr    -369449.2579134094994515  207870.2387924689392094  986957.1640936090843752
O    -369447.6621433573891409  207871.6821988844603766  986954.2699021017178893
O    -369448.7944542018231004  207870.1894265007576905  986954.5178709470201284
O    -369448.9641897628898732  207869.8932804263895378  986955.5791392374085262
O    -369449.6686781169846654  207872.6349659974221140  986954.6536340386373922
O    -369449.0031261589610949  207872.6167554734565783  986955.7843607941176742
O    -369449.2348059162613936  207870.4535165213164873  986954.5991899746004492
O    -369449.3945956643437967  207873.1431484710192308  986956.6895262618781999
O    -369450.7153915092349052  207870.7274246797896922  986955.8140353364869952
Zr    58909.6781730275106383  -1036450.2149865633109584  255392.5909710779669695
Zr    58909.1282169854312087  -1036451.0439594509080052  255392.4839954025228508
Zr    58909.3368162675324129  -1036450.5967013057088479  255391.9650395545177162
Zr    58909.8455293251463445  -1036450.4692855906905606  255393.2799094904621597
O    58910.4616712816205109  -1036449.5484439507126808  255391.8846100545488298
O    58909.2955223574244883  -1036451.8536277995444834  255393.3643591356812976
O    58909.1380068662692793  -1036451.5030027129687369  255393.1806199641723651
O    58909.8717720631684642  -1036449.7617200018139556  255393.6156605230935384
O    58908.8541877040188410  -1036450.2797343618003651  255392.6307814030442387
O    58908.9659300984640140  -1036450.7817229060456157  255392.4210451755789109
O    58906.8690659712883644  -1036448.4426169180078432  255395.3053585572633892
O    58908.8165340916966670  -1036451.4314494074787945  255395.2357152754266281
Zr    1335328.5903154346160591  -394476.7012189481174573  396216.2990993205457926
Zr    1335329.6168536492623389  -394477.8478164225816727  396217.0623796980944462
Zr    1335330.0540128508582711  -394477.3307709065265954  396215.7022735415957868
Zr    1335330.3863150570541620  -394477.8160400936030783  396216.5332581496331841
O    1335331.2345374515280128  -394475.8757335289265029  396214.5479903535451740
O    1335331.5542351838666946  -394480.3990284678875469  396214.1909207322751172
O    1335331.4207676744554192  -394478.9828250777209178  396215.9732197205885313
O    1335330.5131288741249591  -394477.3455969514325261  396217.5172644166159444
O    1335330.3575340302195400  -394476.9841645206324756  396214.9374585035257041
O    1335328.8060116467531770  -394476.7238567595486529  396216.2686647609807551
O    1335329.5372751867398620  -394477.4276457797386684  396216.2090960948262364
O    1335328.5397617863491178  -394479.5379585402552038  396219.1021702299476601
Zr    91290.8039725904964143  360111.5180112907546572  -542769.7586889539379627
Zr    91291.4072308851173148  360111.6386539424420334  -542768.5782153713516891
Zr    91292.4470724250422791  360111.5780296312295832  -542770.2259833192219958
Zr    91290.5426574268785771  360111.3489639814360999  -542770.4517989202868193
O    91292.4906293473613914  360112.6118717303615995  -542770.2866057183127850
O    91292.0491297815606231  360111.0553984313155524  -542769.9143667914904654
O    91290.8343872648692923  360111.0143345334217884  -542769.5142092662863433
O    91290.3850836477795383  360110.4690118152648211  -542768.2863174335798249
O    91291.4505178548715776  360111.2581906007253565  -542769.1627702872501686
O    91293.5230758036777843  360111.3620879324153066  -542767.3369584643514827
O    91290.0335787236545002  360113.6515442840754986  -542768.9110553215723485
O    91291.5789706642099191  360112.3275457476847805  -542767.7140405128011480
